---------------------------------------------------------------------------------------------------------------
Benchmark                                                     Time             CPU   Iterations UserCounters...
BM_MemoryPoolAllocateFree/256/real_time/threads:2          3.17 ns         6.34 ns    229385184 bytes_per_second=75.2258Gi/s items_per_second=315.52M/s
BM_MemoryPoolAllocateFree/256/real_time/threads:4          1.64 ns         6.55 ns    446521828 bytes_per_second=145.602Gi/s items_per_second=610.7M/s
BM_MemoryPoolAllocateFree/256/real_time/threads:8         0.970 ns         7.76 ns    744997872 bytes_per_second=245.769Gi/s items_per_second=1.03083G/s
BM_MemoryPoolAllocateFree/512/real_time/threads:2          2.80 ns         5.61 ns    251994918 bytes_per_second=170.066Gi/s items_per_second=356.654M/s
BM_MemoryPoolAllocateFree/512/real_time/threads:4          1.43 ns         5.70 ns    498954640 bytes_per_second=334.417Gi/s items_per_second=701.323M/s
BM_MemoryPoolAllocateFree/512/real_time/threads:8         0.969 ns         7.76 ns    831822120 bytes_per_second=491.863Gi/s items_per_second=1.03151G/s
BM_MemoryPoolAllocateFree/1024/real_time/threads:2         2.95 ns         5.90 ns    255450852 bytes_per_second=322.863Gi/s items_per_second=338.546M/s
BM_MemoryPoolAllocateFree/1024/real_time/threads:4         1.41 ns         5.63 ns    500941284 bytes_per_second=677.145Gi/s items_per_second=710.038M/s
BM_MemoryPoolAllocateFree/1024/real_time/threads:8        0.904 ns         7.23 ns    805546728 bytes_per_second=1.03024Ti/s items_per_second=1.10622G/s
BM_MemoryPoolAllocateFree/2048/real_time/threads:2         2.79 ns         5.59 ns    251049604 bytes_per_second=682.82Gi/s items_per_second=357.994M/s
BM_MemoryPoolAllocateFree/2048/real_time/threads:4         1.43 ns         5.74 ns    440407384 bytes_per_second=1.29835Ti/s items_per_second=697.046M/s
BM_MemoryPoolAllocateFree/2048/real_time/threads:8        0.884 ns         7.07 ns    827389056 bytes_per_second=2.1075Ti/s items_per_second=1.13145G/s
BM_MemoryPoolAllocateFree/4096/real_time/threads:2         2.78 ns         5.57 ns    247169850 bytes_per_second=1.33764Ti/s items_per_second=359.069M/s
BM_MemoryPoolAllocateFree/4096/real_time/threads:4         1.40 ns         5.62 ns    493931756 bytes_per_second=2.65316Ti/s items_per_second=712.202M/s
BM_MemoryPoolAllocateFree/4096/real_time/threads:8        0.945 ns         7.56 ns    878864896 bytes_per_second=3.94346Ti/s items_per_second=1.05856G/s
BM_MemoryPoolAllocateFree/8192/real_time/threads:2         2.92 ns         5.84 ns    245184302 bytes_per_second=2.55085Ti/s items_per_second=342.369M/s
BM_MemoryPoolAllocateFree/8192/real_time/threads:4         1.42 ns         5.67 ns    493935012 bytes_per_second=5.25744Ti/s items_per_second=705.641M/s
BM_MemoryPoolAllocateFree/8192/real_time/threads:8        0.894 ns         7.15 ns    876603824 bytes_per_second=8.33151Ti/s items_per_second=1.11824G/s
BM_MemoryPoolAllocateFree/16384/real_time/threads:2        2.79 ns         5.59 ns    250787864 bytes_per_second=5.33205Ti/s items_per_second=357.828M/s
BM_MemoryPoolAllocateFree/16384/real_time/threads:4        1.44 ns         5.75 ns    499639756 bytes_per_second=10.3639Ti/s items_per_second=695.507M/s
BM_MemoryPoolAllocateFree/16384/real_time/threads:8       0.952 ns         7.62 ns    889707328 bytes_per_second=15.6459Ti/s items_per_second=1.04998G/s
BM_MemoryPoolAllocateFree/32768/real_time/threads:2        2.91 ns         5.83 ns    252195642 bytes_per_second=10.2302Ti/s items_per_second=343.268M/s
BM_MemoryPoolAllocateFree/32768/real_time/threads:4        1.47 ns         5.88 ns    492982684 bytes_per_second=20.2831Ti/s items_per_second=680.589M/s
BM_MemoryPoolAllocateFree/32768/real_time/threads:8       0.880 ns         7.04 ns    815175984 bytes_per_second=33.8827Ti/s items_per_second=1.13691G/s
BM_MemoryPoolAllocateFree/65536/real_time/threads:2        2.80 ns         5.61 ns    247843116 bytes_per_second=21.2636Ti/s items_per_second=356.745M/s
BM_MemoryPoolAllocateFree/65536/real_time/threads:4        1.44 ns         5.74 ns    499548288 bytes_per_second=41.5224Ti/s items_per_second=696.63M/s
BM_MemoryPoolAllocateFree/65536/real_time/threads:8       0.922 ns         7.38 ns    807849664 bytes_per_second=64.624Ti/s items_per_second=1.08421G/s
BM_MemoryPoolAllocateFree/131072/real_time/threads:2       2.96 ns         5.91 ns    233927392 bytes_per_second=40.3379Ti/s items_per_second=338.379M/s
BM_MemoryPoolAllocateFree/131072/real_time/threads:4       1.43 ns         5.71 ns    498973388 bytes_per_second=83.4558Ti/s items_per_second=700.078M/s
BM_MemoryPoolAllocateFree/131072/real_time/threads:8      0.953 ns         7.63 ns    843143944 bytes_per_second=125.042Ti/s items_per_second=1.04892G/s
BM_MemoryPoolAllocateFree/262144/real_time/threads:2       2.81 ns         5.62 ns    245994728 bytes_per_second=84.84Ti/s items_per_second=355.845M/s
BM_MemoryPoolAllocateFree/262144/real_time/threads:4       1.41 ns         5.64 ns    482242236 bytes_per_second=168.983Ti/s items_per_second=708.764M/s
BM_MemoryPoolAllocateFree/262144/real_time/threads:8      0.932 ns         7.45 ns    850431736 bytes_per_second=255.902Ti/s items_per_second=1.07333G/s
BM_MallocMixedSizes/real_time/threads:1                  897071 ns       895501 ns          869 items_per_second=570.746k/s
BM_MemoryPoolMixedSizes/real_time/threads:1              282958 ns       282954 ns         2499 items_per_second=1.80946M/s
BM_MallocMixedSizes/real_time/threads:2                  291215 ns       581884 ns         1996 items_per_second=1.75815M/s
BM_MallocMixedSizes/real_time/threads:4                  195798 ns       779242 ns         3612 items_per_second=2.61494M/s
BM_MallocMixedSizes/real_time/threads:8                  179222 ns      1427182 ns         3888 items_per_second=2.85679M/s
BM_MemoryPoolMixedSizes/real_time/threads:2              181578 ns       363137 ns         4204 items_per_second=2.81973M/s
BM_MemoryPoolMixedSizes/real_time/threads:4              159917 ns       639657 ns         4140 items_per_second=3.20166M/s
BM_MemoryPoolMixedSizes/real_time/threads:8              183883 ns      1470947 ns         3816 items_per_second=2.78438M/s
BM_MemoryPoolDirectAllocateFree/262152/real_time           1874 ns         1847 ns       370490 bytes_per_second=130.275Gi/s items_per_second=533.591k/s
BM_MemoryPoolDirectAllocateFree/524288/real_time           2094 ns         2069 ns       334158 bytes_per_second=233.193Gi/s items_per_second=477.579k/s
